member_id,filter_index,channel_index,channel_name,kernel_position,signed_weight
2864601_0.437,18,5,gds21_over_shat,7,0.051117006689310074
2864601_0.437,18,5,gds21_over_shat,8,0.17176216840744019
2864601_0.437,18,5,gds21_over_shat,9,0.02127610146999359
2864601_0.437,18,5,gds21_over_shat,10,-0.026003336533904076
2864601_0.437,18,5,gds21_over_shat,11,-0.009901214390993118
2864601_0.437,18,5,gds21_over_shat,12,0.10227701812982559
2864601_0.437,18,6,gds22_over_shat_squared,0,0.20224134624004364
2864601_0.437,18,6,gds22_over_shat_squared,1,0.14702841639518738
2864601_0.437,18,6,gds22_over_shat_squared,2,-0.06859096139669418
2864601_0.437,18,6,gds22_over_shat_squared,3,-0.07480469346046448
2864601_0.437,18,6,gds22_over_shat_squared,4,-0.20746442675590515
2864601_0.437,18,6,gds22_over_shat_squared,5,-0.1354411393404007
2864601_0.437,18,6,gds22_over_shat_squared,6,-0.1569327563047409
2864601_0.437,18,6,gds22_over_shat_squared,7,0.058538515120744705
2864601_0.437,18,6,gds22_over_shat_squared,8,0.06624217331409454
2864601_0.437,18,6,gds22_over_shat_squared,9,-0.051378123462200165
2864601_0.437,18,6,gds22_over_shat_squared,10,-0.005415025167167187
2864601_0.437,18,6,gds22_over_shat_squared,11,0.019306648522615433
2864601_0.437,18,6,gds22_over_shat_squared,12,0.042367395013570786
2864601_0.437,19,0,bmag,0,-0.00956982746720314
2864601_0.437,19,0,bmag,1,-0.10678455978631973
2864601_0.437,19,0,bmag,2,-0.1713278442621231
2864601_0.437,19,0,bmag,3,-0.1769285947084427
2864601_0.437,19,0,bmag,4,-0.4076175093650818
2864601_0.437,19,0,bmag,5,-0.36571183800697327
2864601_0.437,19,0,bmag,6,-0.2794026732444763
2864601_0.437,19,0,bmag,7,-0.014822544530034065
2864601_0.437,19,0,bmag,8,0.10170850157737732
2864601_0.437,19,0,bmag,9,0.3918059468269348
2864601_0.437,19,0,bmag,10,0.4817058742046356
2864601_0.437,19,0,bmag,11,0.3156530261039734
2864601_0.437,19,0,bmag,12,0.08518993854522705
2864601_0.437,19,1,gbdrift,0,-0.08148782700300217
2864601_0.437,19,1,gbdrift,1,0.11010324209928513
2864601_0.437,19,1,gbdrift,2,0.1592225581407547
2864601_0.437,19,1,gbdrift,3,0.22568883001804352
2864601_0.437,19,1,gbdrift,4,0.24547633528709412
2864601_0.437,19,1,gbdrift,5,0.6726073622703552
2864601_0.437,19,1,gbdrift,6,0.9466440677642822
2864601_0.437,19,1,gbdrift,7,1.0861707925796509
2864601_0.437,19,1,gbdrift,8,0.9469162225723267
2864601_0.437,19,1,gbdrift,9,0.4607824683189392
2864601_0.437,19,1,gbdrift,10,-0.06175954267382622
2864601_0.437,19,1,gbdrift,11,-0.20312625169754028
2864601_0.437,19,1,gbdrift,12,-0.00914760585874319
2864601_0.437,19,2,cvdrift,0,-0.23830699920654297
2864601_0.437,19,2,cvdrift,1,-0.17154397070407867
2864601_0.437,19,2,cvdrift,2,0.017533892765641212
2864601_0.437,19,2,cvdrift,3,-0.09694647043943405
2864601_0.437,19,2,cvdrift,4,0.15027941763401031
2864601_0.437,19,2,cvdrift,5,0.4360519349575043
2864601_0.437,19,2,cvdrift,6,0.8662889003753662
2864601_0.437,19,2,cvdrift,7,0.8356678485870361
2864601_0.437,19,2,cvdrift,8,0.412565678358078
2864601_0.437,19,2,cvdrift,9,-0.18843433260917664
2864601_0.437,19,2,cvdrift,10,-0.5100124478340149
2864601_0.437,19,2,cvdrift,11,-0.42610540986061096
2864601_0.437,19,2,cvdrift,12,-0.11693958193063736
2864601_0.437,19,3,gbdrift0_over_shat,0,0.11761941015720367
2864601_0.437,19,3,gbdrift0_over_shat,1,0.21816983819007874
2864601_0.437,19,3,gbdrift0_over_shat,2,0.33765512704849243
2864601_0.437,19,3,gbdrift0_over_shat,3,0.24135369062423706
2864601_0.437,19,3,gbdrift0_over_shat,4,0.27356067299842834
2864601_0.437,19,3,gbdrift0_over_shat,5,0.36207911372184753
2864601_0.437,19,3,gbdrift0_over_shat,6,0.36249393224716187
2864601_0.437,19,3,gbdrift0_over_shat,7,0.3181920051574707
2864601_0.437,19,3,gbdrift0_over_shat,8,0.319352924823761
2864601_0.437,19,3,gbdrift0_over_shat,9,0.2028123140335083
2864601_0.437,19,3,gbdrift0_over_shat,10,-0.1809285581111908
2864601_0.437,19,3,gbdrift0_over_shat,11,-0.1023092195391655
2864601_0.437,19,3,gbdrift0_over_shat,12,0.13810467720031738
2864601_0.437,19,4,gds2,0,0.008539983071386814
2864601_0.437,19,4,gds2,1,0.08499418944120407
2864601_0.437,19,4,gds2,2,0.014644505456089973
2864601_0.437,19,4,gds2,3,-0.04114850237965584
2864601_0.437,19,4,gds2,4,-0.1128406897187233
2864601_0.437,19,4,gds2,5,-0.06896141171455383
2864601_0.437,19,4,gds2,6,-0.10883922129869461
2864601_0.437,19,4,gds2,7,-0.11404534429311752
2864601_0.437,19,4,gds2,8,-0.12444332987070084
2864601_0.437,19,4,gds2,9,0.07870648801326752
2864601_0.437,19,4,gds2,10,-0.03244146332144737
2864601_0.437,19,4,gds2,11,0.0683981403708458
2864601_0.437,19,4,gds2,12,-0.022668907418847084
2864601_0.437,19,5,gds21_over_shat,0,0.06858460605144501
2864601_0.437,19,5,gds21_over_shat,1,-0.012052188627421856
2864601_0.437,19,5,gds21_over_shat,2,-0.14256758987903595
2864601_0.437,19,5,gds21_over_shat,3,-0.12954536080360413
2864601_0.437,19,5,gds21_over_shat,4,-0.05404546484351158
2864601_0.437,19,5,gds21_over_shat,5,0.003439693944528699
2864601_0.437,19,5,gds21_over_shat,6,0.011667751707136631
2864601_0.437,19,5,gds21_over_shat,7,-0.1706303358078003
2864601_0.437,19,5,gds21_over_shat,8,-0.20040883123874664
2864601_0.437,19,5,gds21_over_shat,9,-0.1172715276479721
2864601_0.437,19,5,gds21_over_shat,10,0.0687350407242775
2864601_0.437,19,5,gds21_over_shat,11,0.12656736373901367
2864601_0.437,19,5,gds21_over_shat,12,0.021722203120589256
2864601_0.437,19,6,gds22_over_shat_squared,0,-0.09588012844324112
2864601_0.437,19,6,gds22_over_shat_squared,1,-0.14018967747688293
2864601_0.437,19,6,gds22_over_shat_squared,2,0.039324525743722916
2864601_0.437,19,6,gds22_over_shat_squared,3,0.06368768960237503
2864601_0.437,19,6,gds22_over_shat_squared,4,0.07735368609428406
2864601_0.437,19,6,gds22_over_shat_squared,5,-0.11444679647684097
2864601_0.437,19,6,gds22_over_shat_squared,6,-0.022712342441082
2864601_0.437,19,6,gds22_over_shat_squared,7,0.08333270996809006
2864601_0.437,19,6,gds22_over_shat_squared,8,0.08862367272377014
2864601_0.437,19,6,gds22_over_shat_squared,9,0.11038921773433685
2864601_0.437,19,6,gds22_over_shat_squared,10,0.09028548747301102
2864601_0.437,19,6,gds22_over_shat_squared,11,-0.12543199956417084
2864601_0.437,19,6,gds22_over_shat_squared,12,-0.172406867146492
2864601_0.437,20,0,bmag,0,0.12168672680854797
2864601_0.437,20,0,bmag,1,-0.08026480674743652
2864601_0.437,20,0,bmag,2,0.006422809790819883
2864601_0.437,20,0,bmag,3,-0.02811116725206375
2864601_0.437,20,0,bmag,4,0.012182595208287239
2864601_0.437,20,0,bmag,5,0.23813483119010925
2864601_0.437,20,0,bmag,6,0.21369029581546783
2864601_0.437,20,0,bmag,7,0.26444780826568604
2864601_0.437,20,0,bmag,8,0.35310882329940796
2864601_0.437,20,0,bmag,9,0.2193090319633484
2864601_0.437,20,0,bmag,10,0.12016791850328445
2864601_0.437,20,0,bmag,11,-0.05664456635713577
2864601_0.437,20,0,bmag,12,-0.06591010838747025
2864601_0.437,20,1,gbdrift,0,0.7214640974998474
2864601_0.437,20,1,gbdrift,1,0.47178083658218384
2864601_0.437,20,1,gbdrift,2,0.39520731568336487
2864601_0.437,20,1,gbdrift,3,0.5811467170715332
2864601_0.437,20,1,gbdrift,4,0.7631577253341675
2864601_0.437,20,1,gbdrift,5,0.8340212106704712
2864601_0.437,20,1,gbdrift,6,1.0992984771728516
2864601_0.437,20,1,gbdrift,7,0.9072099328041077
2864601_0.437,20,1,gbdrift,8,0.5957043170928955
2864601_0.437,20,1,gbdrift,9,0.462150514125824
2864601_0.437,20,1,gbdrift,10,0.19642822444438934
2864601_0.437,20,1,gbdrift,11,0.35610824823379517
2864601_0.437,20,1,gbdrift,12,0.4493953287601471
2864601_0.437,20,2,cvdrift,0,0.285109281539917
2864601_0.437,20,2,cvdrift,1,-0.051981281489133835
2864601_0.437,20,2,cvdrift,2,0.06435602903366089
2864601_0.437,20,2,cvdrift,3,0.16913342475891113
2864601_0.437,20,2,cvdrift,4,0.16704939305782318
2864601_0.437,20,2,cvdrift,5,0.22532851994037628
2864601_0.437,20,2,cvdrift,6,0.26094239950180054
2864601_0.437,20,2,cvdrift,7,0.3914814889431
2864601_0.437,20,2,cvdrift,8,0.07827091962099075
2864601_0.437,20,2,cvdrift,9,-0.0027562605682760477
2864601_0.437,20,2,cvdrift,10,0.025163326412439346
2864601_0.437,20,2,cvdrift,11,0.1245354488492012
2864601_0.437,20,2,cvdrift,12,0.2244105041027069
2864601_0.437,20,3,gbdrift0_over_shat,0,-0.383654922246933
2864601_0.437,20,3,gbdrift0_over_shat,1,-0.41979700326919556
2864601_0.437,20,3,gbdrift0_over_shat,2,-0.5470478534698486
2864601_0.437,20,3,gbdrift0_over_shat,3,-0.6999927163124084
2864601_0.437,20,3,gbdrift0_over_shat,4,-0.7092334032058716
2864601_0.437,20,3,gbdrift0_over_shat,5,-0.5281850099563599
2864601_0.437,20,3,gbdrift0_over_shat,6,-0.4308558404445648
2864601_0.437,20,3,gbdrift0_over_shat,7,-0.36042410135269165
2864601_0.437,20,3,gbdrift0_over_shat,8,-0.472453236579895
2864601_0.437,20,3,gbdrift0_over_shat,9,-0.5438448190689087
2864601_0.437,20,3,gbdrift0_over_shat,10,-0.371756374835968
2864601_0.437,20,3,gbdrift0_over_shat,11,-0.2125190645456314
2864601_0.437,20,3,gbdrift0_over_shat,12,-0.5369131565093994
2864601_0.437,20,4,gds2,0,0.07822661101818085
2864601_0.437,20,4,gds2,1,-0.05758671835064888
2864601_0.437,20,4,gds2,2,-0.05867665633559227
2864601_0.437,20,4,gds2,3,0.03363995626568794
2864601_0.437,20,4,gds2,4,-0.02642524056136608
2864601_0.437,20,4,gds2,5,0.013241098262369633
2864601_0.437,20,4,gds2,6,-0.0287408959120512
2864601_0.437,20,4,gds2,7,0.04794330894947052
2864601_0.437,20,4,gds2,8,-0.02810787409543991
2864601_0.437,20,4,gds2,9,-0.018706925213336945
2864601_0.437,20,4,gds2,10,-0.03410986065864563
2864601_0.437,20,4,gds2,11,0.005838016513735056
2864601_0.437,20,4,gds2,12,0.0029702503234148026
2864601_0.437,20,5,gds21_over_shat,0,-0.05186019092798233
2864601_0.437,20,5,gds21_over_shat,1,-0.07510776817798615
2864601_0.437,20,5,gds21_over_shat,2,-0.04878070205450058
2864601_0.437,20,5,gds21_over_shat,3,-0.011272452771663666
2864601_0.437,20,5,gds21_over_shat,4,0.1066759005188942
2864601_0.437,20,5,gds21_over_shat,5,0.0826752632856369
2864601_0.437,20,5,gds21_over_shat,6,0.009478569030761719
2864601_0.437,20,5,gds21_over_shat,7,-0.11654315143823624
2864601_0.437,20,5,gds21_over_shat,8,-0.14731097221374512
2864601_0.437,20,5,gds21_over_shat,9,-0.009318585507571697
2864601_0.437,20,5,gds21_over_shat,10,0.0677332878112793
2864601_0.437,20,5,gds21_over_shat,11,-0.06178319454193115
2864601_0.437,20,5,gds21_over_shat,12,-0.09579363465309143
2864601_0.437,20,6,gds22_over_shat_squared,0,-0.08246199041604996
2864601_0.437,20,6,gds22_over_shat_squared,1,0.02595815248787403
2864601_0.437,20,6,gds22_over_shat_squared,2,-0.06327324360609055
2864601_0.437,20,6,gds22_over_shat_squared,3,0.05658215656876564
2864601_0.437,20,6,gds22_over_shat_squared,4,-0.0772712230682373
2864601_0.437,20,6,gds22_over_shat_squared,5,0.09328148514032364
2864601_0.437,20,6,gds22_over_shat_squared,6,-0.003845878643915057
2864601_0.437,20,6,gds22_over_shat_squared,7,-0.07526162266731262
2864601_0.437,20,6,gds22_over_shat_squared,8,0.07667341828346252
2864601_0.437,20,6,gds22_over_shat_squared,9,0.004274483770132065
2864601_0.437,20,6,gds22_over_shat_squared,10,-0.13263213634490967
2864601_0.437,20,6,gds22_over_shat_squared,11,-0.11934679746627808
2864601_0.437,20,6,gds22_over_shat_squared,12,0.06251612305641174
2864601_0.437,21,0,bmag,0,0.3799487352371216
2864601_0.437,21,0,bmag,1,0.5176571011543274
2864601_0.437,21,0,bmag,2,0.4725131094455719
2864601_0.437,21,0,bmag,3,0.6319809556007385
2864601_0.437,21,0,bmag,4,0.3336177468299866
2864601_0.437,21,0,bmag,5,0.18368278443813324
2864601_0.437,21,0,bmag,6,-0.012580577284097672
2864601_0.437,21,0,bmag,7,-0.1506282538175583
2864601_0.437,21,0,bmag,8,-0.39864620566368103
2864601_0.437,21,0,bmag,9,-0.4530344009399414
2864601_0.437,21,0,bmag,10,-0.3201247751712799
2864601_0.437,21,0,bmag,11,-0.20589329302310944
2864601_0.437,21,0,bmag,12,-0.18797825276851654
2864601_0.437,21,1,gbdrift,0,0.4093707203865051
2864601_0.437,21,1,gbdrift,1,0.42717355489730835
2864601_0.437,21,1,gbdrift,2,0.5458108186721802
2864601_0.437,21,1,gbdrift,3,0.8443111181259155
2864601_0.437,21,1,gbdrift,4,1.0673846006393433
2864601_0.437,21,1,gbdrift,5,0.9512088894844055
2864601_0.437,21,1,gbdrift,6,0.7105785012245178
2864601_0.437,21,1,gbdrift,7,0.30940911173820496
2864601_0.437,21,1,gbdrift,8,0.21815624833106995
2864601_0.437,21,1,gbdrift,9,0.17434951663017273
2864601_0.437,21,1,gbdrift,10,0.1926068216562271
2864601_0.437,21,1,gbdrift,11,0.13663268089294434
2864601_0.437,21,1,gbdrift,12,0.32886457443237305
2864601_0.437,21,2,cvdrift,0,-0.3100559711456299
2864601_0.437,21,2,cvdrift,1,-0.39273902773857117
2864601_0.437,21,2,cvdrift,2,-0.36039942502975464
2864601_0.437,21,2,cvdrift,3,0.011070345528423786
2864601_0.437,21,2,cvdrift,4,0.12924574315547943
2864601_0.437,21,2,cvdrift,5,0.261275976896286
2864601_0.437,21,2,cvdrift,6,0.12907035648822784
2864601_0.437,21,2,cvdrift,7,0.10025346279144287
2864601_0.437,21,2,cvdrift,8,-0.0869804248213768
2864601_0.437,21,2,cvdrift,9,-0.11814609915018082
2864601_0.437,21,2,cvdrift,10,-0.2597154974937439
2864601_0.437,21,2,cvdrift,11,-0.40680229663848877
2864601_0.437,21,2,cvdrift,12,-0.13871294260025024
2864601_0.437,21,3,gbdrift0_over_shat,0,0.16068542003631592
2864601_0.437,21,3,gbdrift0_over_shat,1,-0.03922060504555702
2864601_0.437,21,3,gbdrift0_over_shat,2,-0.011539132334291935
2864601_0.437,21,3,gbdrift0_over_shat,3,0.0838981419801712
2864601_0.437,21,3,gbdrift0_over_shat,4,0.12206611782312393
2864601_0.437,21,3,gbdrift0_over_shat,5,0.2749680280685425
2864601_0.437,21,3,gbdrift0_over_shat,6,0.40082114934921265
2864601_0.437,21,3,gbdrift0_over_shat,7,0.1931840181350708
2864601_0.437,21,3,gbdrift0_over_shat,8,-0.10381925851106644
2864601_0.437,21,3,gbdrift0_over_shat,9,0.04628324136137962
2864601_0.437,21,3,gbdrift0_over_shat,10,0.020821990445256233
2864601_0.437,21,3,gbdrift0_over_shat,11,0.12270428985357285
2864601_0.437,21,3,gbdrift0_over_shat,12,0.009150323458015919
2864601_0.437,21,4,gds2,0,0.01655576191842556
2864601_0.437,21,4,gds2,1,0.07175520062446594
2864601_0.437,21,4,gds2,2,0.0322265699505806
2864601_0.437,21,4,gds2,3,-0.0894540548324585
2864601_0.437,21,4,gds2,4,-0.022349072620272636
2864601_0.437,21,4,gds2,5,-0.03111269138753414
2864601_0.437,21,4,gds2,6,-0.012781131081283092
2864601_0.437,21,4,gds2,7,-0.11886654794216156
2864601_0.437,21,4,gds2,8,-0.0308842733502388
2864601_0.437,21,4,gds2,9,-0.06933613121509552
2864601_0.437,21,4,gds2,10,-0.04215028136968613
2864601_0.437,21,4,gds2,11,0.05897250026464462
2864601_0.437,21,4,gds2,12,-0.18706613779067993
2864601_0.437,21,5,gds21_over_shat,0,-0.11415357142686844
2864601_0.437,21,5,gds21_over_shat,1,0.14798659086227417
2864601_0.437,21,5,gds21_over_shat,2,0.28400948643684387
2864601_0.437,21,5,gds21_over_shat,3,-0.18303559720516205
2864601_0.437,21,5,gds21_over_shat,4,-0.006205365061759949
2864601_0.437,21,5,gds21_over_shat,5,-0.15794499218463898
2864601_0.437,21,5,gds21_over_shat,6,-0.04518985375761986
2864601_0.437,21,5,gds21_over_shat,7,-0.10312346369028091
2864601_0.437,21,5,gds21_over_shat,8,0.028342144563794136
2864601_0.437,21,5,gds21_over_shat,9,0.0045454916544258595
2864601_0.437,21,5,gds21_over_shat,10,0.002624162705615163
2864601_0.437,21,5,gds21_over_shat,11,0.02360190637409687
2864601_0.437,21,5,gds21_over_shat,12,0.006490658037364483
2864601_0.437,21,6,gds22_over_shat_squared,0,0.055929068475961685
2864601_0.437,21,6,gds22_over_shat_squared,1,0.03906762972474098
2864601_0.437,21,6,gds22_over_shat_squared,2,-0.021540900692343712
2864601_0.437,21,6,gds22_over_shat_squared,3,-0.0026069008745253086
2864601_0.437,21,6,gds22_over_shat_squared,4,0.033714037388563156
2864601_0.437,21,6,gds22_over_shat_squared,5,-0.02615649439394474
2864601_0.437,21,6,gds22_over_shat_squared,6,-0.07827775925397873
2864601_0.437,21,6,gds22_over_shat_squared,7,-0.06814819574356079
2864601_0.437,21,6,gds22_over_shat_squared,8,-0.05426464602351189
2864601_0.437,21,6,gds22_over_shat_squared,9,0.08904068917036057
2864601_0.437,21,6,gds22_over_shat_squared,10,0.0512922927737236
2864601_0.437,21,6,gds22_over_shat_squared,11,0.0076750400476157665
2864601_0.437,21,6,gds22_over_shat_squared,12,-0.019858211278915405
2864601_0.437,22,0,bmag,0,0.2665536105632782
2864601_0.437,22,0,bmag,1,0.21901029348373413
2864601_0.437,22,0,bmag,2,0.1708497256040573
2864601_0.437,22,0,bmag,3,-0.10156543552875519
2864601_0.437,22,0,bmag,4,-0.2058744728565216
2864601_0.437,22,0,bmag,5,-0.35781267285346985
2864601_0.437,22,0,bmag,6,-0.45291778445243835
2864601_0.437,22,0,bmag,7,-0.4799620807170868
2864601_0.437,22,0,bmag,8,-0.31183740496635437
2864601_0.437,22,0,bmag,9,-0.2686346769332886
2864601_0.437,22,0,bmag,10,-0.07240373641252518
2864601_0.437,22,0,bmag,11,0.12737642228603363
2864601_0.437,22,0,bmag,12,0.40236324071884155
2864601_0.437,22,1,gbdrift,0,0.02424159087240696
2864601_0.437,22,1,gbdrift,1,-0.07031749188899994
2864601_0.437,22,1,gbdrift,2,-0.17021740972995758
2864601_0.437,22,1,gbdrift,3,-0.10430609434843063
2864601_0.437,22,1,gbdrift,4,-0.06723294407129288
2864601_0.437,22,1,gbdrift,5,-0.28439363837242126
2864601_0.437,22,1,gbdrift,6,-0.2230256050825119
2864601_0.437,22,1,gbdrift,7,-0.2453925758600235
2864601_0.437,22,1,gbdrift,8,-0.4176364243030548
2864601_0.437,22,1,gbdrift,9,-0.3337165415287018
2864601_0.437,22,1,gbdrift,10,0.013983885757625103
2864601_0.437,22,1,gbdrift,11,-0.06337740272283554
2864601_0.437,22,1,gbdrift,12,-0.18551625311374664
2864601_0.437,22,2,cvdrift,0,0.08469615876674652
2864601_0.437,22,2,cvdrift,1,0.04671753570437431
2864601_0.437,22,2,cvdrift,2,-0.253051221370697
2864601_0.437,22,2,cvdrift,3,-0.06284893304109573
2864601_0.437,22,2,cvdrift,4,0.09210046380758286
2864601_0.437,22,2,cvdrift,5,-0.08716077357530594
2864601_0.437,22,2,cvdrift,6,0.14215752482414246
2864601_0.437,22,2,cvdrift,7,0.018477095291018486
2864601_0.437,22,2,cvdrift,8,-0.16623608767986298
2864601_0.437,22,2,cvdrift,9,-0.12787199020385742
2864601_0.437,22,2,cvdrift,10,0.13879528641700745
2864601_0.437,22,2,cvdrift,11,-0.03321118280291557
2864601_0.437,22,2,cvdrift,12,-0.25898438692092896
2864601_0.437,22,3,gbdrift0_over_shat,0,-0.546681821346283
2864601_0.437,22,3,gbdrift0_over_shat,1,-0.19303402304649353
2864601_0.437,22,3,gbdrift0_over_shat,2,0.33085623383522034
2864601_0.437,22,3,gbdrift0_over_shat,3,0.5466234087944031
2864601_0.437,22,3,gbdrift0_over_shat,4,0.6620432138442993
2864601_0.437,22,3,gbdrift0_over_shat,5,0.7420487999916077
2864601_0.437,22,3,gbdrift0_over_shat,6,0.6725171804428101
2864601_0.437,22,3,gbdrift0_over_shat,7,0.7140304446220398
2864601_0.437,22,3,gbdrift0_over_shat,8,0.6839703917503357
2864601_0.437,22,3,gbdrift0_over_shat,9,0.6236988306045532
2864601_0.437,22,3,gbdrift0_over_shat,10,0.45699378848075867
2864601_0.437,22,3,gbdrift0_over_shat,11,0.23362129926681519
2864601_0.437,22,3,gbdrift0_over_shat,12,0.6627537608146667
2864601_0.437,22,4,gds2,0,-0.0871935710310936
2864601_0.437,22,4,gds2,1,0.09727530926465988
2864601_0.437,22,4,gds2,2,-0.027096914127469063
2864601_0.437,22,4,gds2,3,0.03370151296257973
2864601_0.437,22,4,gds2,4,0.06226883456110954
2864601_0.437,22,4,gds2,5,0.015645790845155716
2864601_0.437,22,4,gds2,6,0.005516223143786192
2864601_0.437,22,4,gds2,7,-0.15197691321372986
2864601_0.437,22,4,gds2,8,-0.15708476305007935
2864601_0.437,22,4,gds2,9,-0.02931063063442707
2864601_0.437,22,4,gds2,10,0.03856980800628662
2864601_0.437,22,4,gds2,11,0.07126272469758987
2864601_0.437,22,4,gds2,12,-0.043195128440856934
2864601_0.437,22,5,gds21_over_shat,0,0.022537589073181152
2864601_0.437,22,5,gds21_over_shat,1,-0.1420486867427826
2864601_0.437,22,5,gds21_over_shat,2,-0.0867530107498169
2864601_0.437,22,5,gds21_over_shat,3,-0.17865301668643951
2864601_0.437,22,5,gds21_over_shat,4,-0.02871297113597393
2864601_0.437,22,5,gds21_over_shat,5,-0.1057092696428299
2864601_0.437,22,5,gds21_over_shat,6,-0.13939915597438812
2864601_0.437,22,5,gds21_over_shat,7,-0.15561163425445557
2864601_0.437,22,5,gds21_over_shat,8,-0.19655820727348328
2864601_0.437,22,5,gds21_over_shat,9,-0.1345522105693817
2864601_0.437,22,5,gds21_over_shat,10,-0.2338642179965973
2864601_0.437,22,5,gds21_over_shat,11,-0.17214052379131317
2864601_0.437,22,5,gds21_over_shat,12,-0.010930859483778477
2864601_0.437,22,6,gds22_over_shat_squared,0,-0.10352001339197159
2864601_0.437,22,6,gds22_over_shat_squared,1,-0.02208186313509941
2864601_0.437,22,6,gds22_over_shat_squared,2,0.0464964359998703
2864601_0.437,22,6,gds22_over_shat_squared,3,0.033187687397003174
2864601_0.437,22,6,gds22_over_shat_squared,4,-0.08277930319309235
2864601_0.437,22,6,gds22_over_shat_squared,5,-0.014478793367743492
2864601_0.437,22,6,gds22_over_shat_squared,6,-0.15755264461040497
2864601_0.437,22,6,gds22_over_shat_squared,7,-0.09659154713153839
2864601_0.437,22,6,gds22_over_shat_squared,8,-0.022652707993984222
2864601_0.437,22,6,gds22_over_shat_squared,9,-0.07172063738107681
2864601_0.437,22,6,gds22_over_shat_squared,10,-0.100758858025074
2864601_0.437,22,6,gds22_over_shat_squared,11,-0.08181251585483551
2864601_0.437,22,6,gds22_over_shat_squared,12,-0.04327331483364105
2864601_0.437,23,0,bmag,0,-0.08488529175519943
2864601_0.437,23,0,bmag,1,-0.1419302374124527
2864601_0.437,23,0,bmag,2,-0.2276981770992279
2864601_0.437,23,0,bmag,3,-0.4148704409599304
2864601_0.437,23,0,bmag,4,-0.2534555196762085
2864601_0.437,23,0,bmag,5,-0.11474116146564484
2864601_0.437,23,0,bmag,6,0.3183068633079529
2864601_0.437,23,0,bmag,7,0.5191932916641235
2864601_0.437,23,0,bmag,8,0.6130425930023193
2864601_0.437,23,0,bmag,9,0.5026562809944153
2864601_0.437,23,0,bmag,10,0.23444567620754242
2864601_0.437,23,0,bmag,11,0.2106090486049652
2864601_0.437,23,0,bmag,12,-0.04215448349714279
2864601_0.437,23,1,gbdrift,0,-0.5382400155067444
2864601_0.437,23,1,gbdrift,1,-0.34949907660484314
2864601_0.437,23,1,gbdrift,2,-0.23549436032772064
2864601_0.437,23,1,gbdrift,3,-0.17355677485466003
2864601_0.437,23,1,gbdrift,4,0.21091791987419128
2864601_0.437,23,1,gbdrift,5,0.1586841344833374
2864601_0.437,23,1,gbdrift,6,-0.26642706990242004
2864601_0.437,23,1,gbdrift,7,-0.10555724054574966
2864601_0.437,23,1,gbdrift,8,0.060329362750053406
2864601_0.437,23,1,gbdrift,9,0.11722132563591003
2864601_0.437,23,1,gbdrift,10,0.17502504587173462
2864601_0.437,23,1,gbdrift,11,-0.03281291946768761
2864601_0.437,23,1,gbdrift,12,0.0072504812851548195
2864601_0.437,23,2,cvdrift,0,-0.4264252483844757
2864601_0.437,23,2,cvdrift,1,-0.03418021649122238
2864601_0.437,23,2,cvdrift,2,-0.12397021800279617
2864601_0.437,23,2,cvdrift,3,0.01940017007291317
2864601_0.437,23,2,cvdrift,4,0.41085055470466614
2864601_0.437,23,2,cvdrift,5,0.346762090921402
2864601_0.437,23,2,cvdrift,6,-0.26989030838012695
2864601_0.437,23,2,cvdrift,7,-0.07606323063373566
2864601_0.437,23,2,cvdrift,8,0.1557685285806656
2864601_0.437,23,2,cvdrift,9,0.2306012362241745
2864601_0.437,23,2,cvdrift,10,0.1413774937391281
2864601_0.437,23,2,cvdrift,11,0.20326295495033264
2864601_0.437,23,2,cvdrift,12,0.40171515941619873
2864601_0.437,23,3,gbdrift0_over_shat,0,0.1960609406232834
2864601_0.437,23,3,gbdrift0_over_shat,1,-0.47541481256484985
2864601_0.437,23,3,gbdrift0_over_shat,2,-0.6514440178871155
2864601_0.437,23,3,gbdrift0_over_shat,3,-0.41942277550697327
2864601_0.437,23,3,gbdrift0_over_shat,4,-0.1902620494365692
2864601_0.437,23,3,gbdrift0_over_shat,5,-0.26215702295303345
2864601_0.437,23,3,gbdrift0_over_shat,6,-0.2025737464427948
2864601_0.437,23,3,gbdrift0_over_shat,7,-0.14544762670993805
2864601_0.437,23,3,gbdrift0_over_shat,8,0.1681348979473114
2864601_0.437,23,3,gbdrift0_over_shat,9,0.5390670895576477
2864601_0.437,23,3,gbdrift0_over_shat,10,0.5731926560401917
2864601_0.437,23,3,gbdrift0_over_shat,11,0.2859625518321991
2864601_0.437,23,3,gbdrift0_over_shat,12,0.02913106419146061
2864601_0.437,23,4,gds2,0,-0.042336415499448776
2864601_0.437,23,4,gds2,1,-0.006854609586298466
2864601_0.437,23,4,gds2,2,0.1076655387878418
2864601_0.437,23,4,gds2,3,-0.05366675183176994
2864601_0.437,23,4,gds2,4,-0.07414141297340393
2864601_0.437,23,4,gds2,5,-0.07575014233589172
2864601_0.437,23,4,gds2,6,-0.09204301238059998
2864601_0.437,23,4,gds2,7,0.0011346135288476944
2864601_0.437,23,4,gds2,8,0.11227742582559586
2864601_0.437,23,4,gds2,9,-0.07206343859434128
2864601_0.437,23,4,gds2,10,-0.01959109678864479
2864601_0.437,23,4,gds2,11,0.0666954442858696
2864601_0.437,23,4,gds2,12,0.00822362583130598
2864601_0.437,23,5,gds21_over_shat,0,-0.17088140547275543
2864601_0.437,23,5,gds21_over_shat,1,-0.12982557713985443
