member_id,unit_id,effect,point,ci95_lower,ci95_upper,bootstrap_unit,replicates
2864601_0.270,2864601_0.270:u007,shapley_mean_absolute,0.12564320880686863,0.11337061311059514,0.13787932824054733,equilibrium_files,1000
2864601_0.270,2864601_0.270:u007,mean_replacement_rms,0.20529612615457443,0.1790500663793615,0.2301711429064498,equilibrium_files,1000
2864601_0.270,2864601_0.270:u008,shapley_mean_absolute,0.07195135941851186,0.0666050096605657,0.07782061278338515,equilibrium_files,1000
2864601_0.270,2864601_0.270:u008,mean_replacement_rms,0.08799556684899054,0.07848502557976492,0.09740433249363924,equilibrium_files,1000
2864601_0.270,2864601_0.270:u009,shapley_mean_absolute,0.05723408101260429,0.05446827455737366,0.060176346484903484,equilibrium_files,1000
2864601_0.270,2864601_0.270:u009,mean_replacement_rms,0.09428626847415383,0.08632032070796555,0.10134069228926287,equilibrium_files,1000
2864601_0.270,2864601_0.270:u010,shapley_mean_absolute,0.031892556701233844,0.029689170389445647,0.03414272266827465,equilibrium_files,1000
2864601_0.270,2864601_0.270:u010,mean_replacement_rms,0.08503643397973797,0.07806499641172927,0.0919918265622475,equilibrium_files,1000
2864601_0.270,2864601_0.270:u011,shapley_mean_absolute,0.15278731007967145,0.1417113853022398,0.16522615083210404,equilibrium_files,1000
2864601_0.270,2864601_0.270:u011,mean_replacement_rms,0.25607726899402966,0.22892775031929702,0.2854929779090582,equilibrium_files,1000
2864601_0.270,2864601_0.270:u012,shapley_mean_absolute,0.07315409727330552,0.0699290274902145,0.07670582050918309,equilibrium_files,1000
2864601_0.270,2864601_0.270:u012,mean_replacement_rms,0.09662476526647917,0.07986872735630682,0.11832322091826154,equilibrium_files,1000
2864601_0.270,2864601_0.270:u013,shapley_mean_absolute,0.01958507561015722,0.017976594903491058,0.02099700654209664,equilibrium_files,1000
2864601_0.270,2864601_0.270:u013,mean_replacement_rms,0.06873843592763224,0.054839127314681275,0.08285131597173107,equilibrium_files,1000
2864601_0.270,2864601_0.270:u014,shapley_mean_absolute,0.03039593220614188,0.028316982012502923,0.03271000434300513,equilibrium_files,1000
2864601_0.270,2864601_0.270:u014,mean_replacement_rms,0.14458010298536586,0.1269180275922508,0.16138189980514536,equilibrium_files,1000
2864601_0.270,2864601_0.270:u015,shapley_mean_absolute,0.04970559774409048,0.04690746744659555,0.052631005563515645,equilibrium_files,1000
2864601_0.270,2864601_0.270:u015,mean_replacement_rms,0.10757820256612309,0.0999226157624817,0.1153559826862493,equilibrium_files,1000
2864601_0.270,2864601_0.270:u016,shapley_mean_absolute,0.019630581798177445,0.017918845960257022,0.021454030212044017,equilibrium_files,1000
2864601_0.270,2864601_0.270:u016,mean_replacement_rms,0.056388183182865606,0.05022072972935479,0.06357352320433975,equilibrium_files,1000
2864601_0.270,2864601_0.270:u017,shapley_mean_absolute,0.03227703888021642,0.02927433669621023,0.03534081384777382,equilibrium_files,1000
2864601_0.270,2864601_0.270:u017,mean_replacement_rms,0.1455287492467067,0.12443203506827726,0.16510949183797774,equilibrium_files,1000
2864601_0.270,2864601_0.270:u018,shapley_mean_absolute,0.11984276086423779,0.11402228841847101,0.12626014198355842,equilibrium_files,1000
2864601_0.270,2864601_0.270:u018,mean_replacement_rms,0.16333128712816458,0.15031215000700454,0.17822020174893435,equilibrium_files,1000
2864601_0.270,2864601_0.270:u019,shapley_mean_absolute,0.015515214409620967,0.014148648348513234,0.016900428809613368,equilibrium_files,1000
2864601_0.270,2864601_0.270:u019,mean_replacement_rms,0.08129982321193557,0.06337445130936367,0.10179097672700312,equilibrium_files,1000
2864601_0.270,2864601_0.270:u020,shapley_mean_absolute,0.035679160872765354,0.033499906686850586,0.038031876142965486,equilibrium_files,1000
2864601_0.270,2864601_0.270:u020,mean_replacement_rms,0.0938056352669729,0.08569159619835705,0.10150104769977066,equilibrium_files,1000
2864601_0.270,2864601_0.270:u021,shapley_mean_absolute,0.09416020883861347,0.08778405238437409,0.10108926897756611,equilibrium_files,1000
2864601_0.270,2864601_0.270:u021,mean_replacement_rms,0.1848535842468688,0.15904972836135672,0.21013867877555667,equilibrium_files,1000
2864601_0.270,2864601_0.270:u022,shapley_mean_absolute,0.03230694916791981,0.029750977472998784,0.03482465798023622,equilibrium_files,1000
2864601_0.270,2864601_0.270:u022,mean_replacement_rms,0.12772667671688712,0.11412219650438263,0.14090347794164615,equilibrium_files,1000
2864601_0.270,2864601_0.270:u023,shapley_mean_absolute,3.3760443329811094e-11,1.885928213596344e-11,5.151523509994149e-11,equilibrium_files,1000
2864601_0.270,2864601_0.270:u023,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.270,2864601_0.270:u024,shapley_mean_absolute,0.013935288393578958,0.012986557647656447,0.01502616519282019,equilibrium_files,1000
2864601_0.270,2864601_0.270:u024,mean_replacement_rms,0.041019723250349166,0.03357457123841275,0.04850357832698163,equilibrium_files,1000
2864601_0.270,2864601_0.270:u025,shapley_mean_absolute,0.029088173003779957,0.026718015820455188,0.03149163525178592,equilibrium_files,1000
2864601_0.270,2864601_0.270:u025,mean_replacement_rms,0.11613720746435949,0.1004993903738782,0.1328593013878565,equilibrium_files,1000
2864601_0.270,2864601_0.270:u026,shapley_mean_absolute,0.019917403835686857,0.017748557166323734,0.022181312398583394,equilibrium_files,1000
2864601_0.270,2864601_0.270:u026,mean_replacement_rms,0.10804898845054085,0.07493167170553129,0.14663672186405116,equilibrium_files,1000
2864601_0.352,2864601_0.352:u000,shapley_mean_absolute,0.025311762121273205,0.023235846067700187,0.02765159590656258,equilibrium_files,1000
2864601_0.352,2864601_0.352:u000,mean_replacement_rms,0.11348189230799857,0.09210239019728333,0.13565485687722917,equilibrium_files,1000
2864601_0.352,2864601_0.352:u001,shapley_mean_absolute,4.033790901303291e-11,2.0880543161183597e-11,6.164773367345333e-11,equilibrium_files,1000
2864601_0.352,2864601_0.352:u001,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.352,2864601_0.352:u002,shapley_mean_absolute,3.655441105365753e-11,1.926382537931204e-11,5.7107536122202865e-11,equilibrium_files,1000
2864601_0.352,2864601_0.352:u002,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.352,2864601_0.352:u003,shapley_mean_absolute,0.024489380520535634,0.022197810453458807,0.02695186906878662,equilibrium_files,1000
2864601_0.352,2864601_0.352:u003,mean_replacement_rms,0.09340823182132191,0.08379755131483678,0.10307885101188845,equilibrium_files,1000
2864601_0.352,2864601_0.352:u004,shapley_mean_absolute,4.563480615615845e-11,2.5727786123752594e-11,7.066410034894943e-11,equilibrium_files,1000
2864601_0.352,2864601_0.352:u004,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.352,2864601_0.352:u005,shapley_mean_absolute,0.03856833471043501,0.03285593847640848,0.04451193846645474,equilibrium_files,1000
2864601_0.352,2864601_0.352:u005,mean_replacement_rms,0.1191699794989491,0.08599973933680742,0.14933817336866365,equilibrium_files,1000
2864601_0.352,2864601_0.352:u006,shapley_mean_absolute,0.012159576856414788,0.011296869311801856,0.013146210822496505,equilibrium_files,1000
2864601_0.352,2864601_0.352:u006,mean_replacement_rms,0.05739763132707105,0.04503181155164039,0.07221343218285237,equilibrium_files,1000
2864601_0.352,2864601_0.352:u007,shapley_mean_absolute,0.3321641071012709,0.3163806032109831,0.34876054010213114,equilibrium_files,1000
2864601_0.352,2864601_0.352:u007,mean_replacement_rms,0.488821342364554,0.4427511873664847,0.5394438695956397,equilibrium_files,1000
2864601_0.352,2864601_0.352:u008,shapley_mean_absolute,0.044807895973674024,0.04107753600725992,0.04863501827434084,equilibrium_files,1000
2864601_0.352,2864601_0.352:u008,mean_replacement_rms,0.18298510761472842,0.16228524298407862,0.2032047676584049,equilibrium_files,1000
2864601_0.352,2864601_0.352:u009,shapley_mean_absolute,0.019208154647552874,0.01726854863164772,0.021231799704155126,equilibrium_files,1000
2864601_0.352,2864601_0.352:u009,mean_replacement_rms,0.08729914747759596,0.07170007556937813,0.10333016909119815,equilibrium_files,1000
2864601_0.352,2864601_0.352:u010,shapley_mean_absolute,0.025121606267930474,0.023277029048191615,0.027019027754764828,equilibrium_files,1000
2864601_0.352,2864601_0.352:u010,mean_replacement_rms,0.10885186483805559,0.09302331773550988,0.1262022691253052,equilibrium_files,1000
2864601_0.352,2864601_0.352:u011,shapley_mean_absolute,0.05842509697639616,0.0548940082054658,0.06227115766451316,equilibrium_files,1000
2864601_0.352,2864601_0.352:u011,mean_replacement_rms,0.1556327422669223,0.12452649172566548,0.19419450767802462,equilibrium_files,1000
2864601_0.352,2864601_0.352:u012,shapley_mean_absolute,0.005949570987722836,0.0054481466843688394,0.00645512402603199,equilibrium_files,1000
2864601_0.352,2864601_0.352:u012,mean_replacement_rms,0.027416667838107953,0.023526961627752523,0.031116518801415773,equilibrium_files,1000
2864601_0.352,2864601_0.352:u013,shapley_mean_absolute,3.92901711165905e-11,2.1817686501890422e-11,5.925539880990982e-11,equilibrium_files,1000
2864601_0.352,2864601_0.352:u013,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.352,2864601_0.352:u014,shapley_mean_absolute,4.522735252976418e-11,2.3860775399953126e-11,7.282214937731622e-11,equilibrium_files,1000
2864601_0.352,2864601_0.352:u014,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.352,2864601_0.352:u015,shapley_mean_absolute,0.009966904181230347,0.008979537250987778,0.011106562276455224,equilibrium_files,1000
2864601_0.352,2864601_0.352:u015,mean_replacement_rms,0.02727244861079817,0.021948296666841175,0.033049747806890135,equilibrium_files,1000
2864601_0.352,2864601_0.352:u016,shapley_mean_absolute,0.38862251896981614,0.36382611837278234,0.4136969903054793,equilibrium_files,1000
2864601_0.352,2864601_0.352:u016,mean_replacement_rms,0.6602050121275091,0.6075027687288884,0.7088775486598192,equilibrium_files,1000
2864601_0.352,2864601_0.352:u017,shapley_mean_absolute,0.06323068566614529,0.05997897839973884,0.06693108871356526,equilibrium_files,1000
2864601_0.352,2864601_0.352:u017,mean_replacement_rms,0.1302041041189818,0.12157990462635147,0.13968274702923253,equilibrium_files,1000
2864601_0.352,2864601_0.352:u018,shapley_mean_absolute,0.03888999125472037,0.03560194257074036,0.04224334538640396,equilibrium_files,1000
2864601_0.352,2864601_0.352:u018,mean_replacement_rms,0.19377542953812718,0.15891718054253234,0.22938993549001993,equilibrium_files,1000
2864601_0.352,2864601_0.352:u019,shapley_mean_absolute,0.11190809686388821,0.10177594732058351,0.12295767835072474,equilibrium_files,1000
2864601_0.352,2864601_0.352:u019,mean_replacement_rms,0.17130752518263784,0.14764220622412552,0.1952650866517075,equilibrium_files,1000
2864601_0.352,2864601_0.352:u020,shapley_mean_absolute,0.004128946386743337,0.003498856926220469,0.004781224904344708,equilibrium_files,1000
2864601_0.352,2864601_0.352:u020,mean_replacement_rms,0.03178582143807877,0.014759141905094891,0.046320672032122034,equilibrium_files,1000
